date,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),QObs(mm/d)
1980-10-30,38944.49,19.48,135.38,0.0,23.92,17.28,1964.7,2.1105716015499825
1980-10-31,38707.2,7.41,137.64,0.0,20.23,13.73,1578.07,2.724842440807067
1980-11-01,38707.2,0.0,330.99,0.0,19.81,6.82,985.32,2.787844578166768
1980-11-02,38707.2,0.0,390.41,0.0,24.5,6.0,920.0,2.457083357028338
1980-11-03,38362.32,0.0,348.83,0.0,26.5,10.99,1318.94,2.126322135889908
1980-11-04,38361.6,0.0,287.97,0.0,27.5,15.5,1760.0,1.8743135864511038
1980-11-05,38361.6,0.0,358.72,0.0,25.17,8.99,1159.58,1.6695566400320756
1980-11-06,38361.6,0.0,382.86,0.0,22.0,3.91,800.0,1.4647996936130476
1980-11-07,38016.71,0.0,393.57,0.0,22.0,2.5,720.0,1.2757932815339448
1980-11-08,38015.99,0.0,393.57,0.0,24.5,4.0,800.0,1.1182879381346922
1980-11-09,38015.99,0.0,364.1,0.0,26.5,8.58,1126.7,0.9922836634152903
1980-11-10,38015.99,0.0,327.65,0.0,27.0,11.96,1396.77,0.8820299230358135
1980-11-11,37764.05,0.0,305.99,0.0,23.52,10.57,1285.5,0.7717761826563367
1980-11-12,37670.41,0.0,338.17,0.0,22.0,7.16,1012.67,0.6772729766167854
1980-11-13,37670.41,0.0,362.12,0.0,22.0,4.98,878.2,0.582769770577234
1980-11-14,37670.41,0.0,324.43,0.0,25.0,10.49,1279.46,0.519767633217533
1980-11-15,37670.41,1.75,274.17,0.0,25.5,14.0,1600.0,0.47251603019775723
1980-11-16,37324.78,0.0,245.98,0.0,25.0,15.02,1721.39,0.44101496151790676
1980-11-17,37324.78,3.28,163.99,0.0,24.49,15.86,1789.16,0.4095138928380563
1980-11-18,37324.78,0.0,178.95,0.0,20.45,13.83,1586.69,0.393763358498131
1980-11-19,37324.78,0.0,298.75,0.0,17.5,5.58,920.0,0.3622622898182806
1980-11-20,37324.78,0.0,326.26,0.0,16.16,2.51,722.88,0.3307612211384301
1980-11-21,36979.93,0.0,357.19,0.0,17.49,0.65,640.0,0.2992601524585796
1980-11-22,36979.21,0.0,346.17,0.0,18.48,2.0,720.0,0.2835096181186543
1980-11-23,36979.21,0.0,298.7,0.0,22.89,9.2,1176.12,0.26775908377872915
1980-11-24,36979.21,40.08,156.77,0.0,24.0,15.0,1719.49,1.1497890068145427
1980-11-25,36979.21,6.51,205.97,0.0,20.4,8.45,1116.33,1.6380555713522251
1980-11-26,36979.21,0.0,233.84,0.0,18.58,9.06,1165.04,1.6853071743720007
1980-11-27,36634.3,13.74,149.17,0.0,18.93,11.0,1320.0,1.8428125177712535
1980-11-28,36633.58,0.0,299.98,0.0,16.51,3.26,781.16,1.8113114490914028
1980-11-29,36633.58,0.0,345.8,0.0,16.5,-1.19,560.0,1.6853071743720007
1980-11-30,36633.58,0.0,345.9,0.0,18.0,-0.51,599.12,1.5278018309727484
1980-12-01,36633.58,0.0,353.33,0.0,21.0,0.5,640.0,1.3387954188936455
1980-12-02,36633.58,0.0,328.85,0.0,23.5,5.5,920.0,1.1970406098343185
1980-12-03,36633.58,0.0,296.65,0.0,23.0,8.0,1080.0,1.0710363351149166
1980-12-04,36629.49,0.0,322.42,0.0,20.47,3.31,785.13,0.9607825947354398
1980-12-05,36381.65,0.0,319.43,0.0,22.93,5.5,920.0,0.8662793886958883
1980-12-06,36288.0,0.0,307.44,0.0,23.98,7.5,1040.0,0.787526716996262
1980-12-07,36288.0,0.0,329.21,0.0,24.0,5.13,890.4,0.708774045296636
1980-12-08,36288.0,0.0,332.93,0.0,24.54,5.0,880.0,0.645771907936935
1980-12-09,36288.0,0.0,311.33,0.0,25.5,8.18,1094.35,0.582769770577234
1980-12-10,36288.0,0.0,263.0,0.0,25.0,11.72,1377.5,0.5355181675574583
1980-12-11,36288.0,0.0,310.22,0.0,22.06,5.35,908.28,0.48826656453768247
1980-12-12,36288.0,0.0,320.57,0.0,17.09,0.0,600.0,0.45676549585783205
1980-12-13,36288.0,0.0,338.97,0.0,20.5,0.5,640.0,0.4095138928380563
1980-12-14,36288.0,0.0,335.79,0.0,21.5,1.5,680.0,0.37801282415820575
1980-12-15,36288.0,0.0,326.82,0.0,20.5,1.44,675.17,0.34651175547835533
1980-12-16,36288.0,6.22,238.72,0.0,19.8,1.5,680.0,0.3307612211384301
1980-12-17,36288.0,9.15,157.26,0.0,15.41,5.5,920.0,0.37801282415820575
1980-12-18,36288.0,0.0,307.06,0.0,15.54,-1.27,560.0,0.3622622898182806
1980-12-19,36288.0,0.0,318.22,0.0,19.42,0.7,640.0,0.3307612211384301
1980-12-20,36288.0,0.0,284.99,0.0,19.5,3.98,800.0,0.31501068679850486
1980-12-21,36288.0,0.0,214.36,0.0,15.38,5.0,880.04,0.2992601524585796
1980-12-22,36288.0,0.0,164.36,0.0,9.64,2.25,720.0,0.2835096181186543
1980-12-23,36288.0,7.41,108.57,0.0,9.38,3.06,764.5,0.2835096181186543
1980-12-24,36288.0,0.0,271.51,0.0,15.04,1.38,670.28,0.2835096181186543
1980-12-25,36288.0,2.0,286.17,0.0,17.5,2.0,720.0,0.2835096181186543
1980-12-26,36288.0,0.0,225.87,0.0,9.19,-1.3,560.0,0.26775908377872915
1980-12-27,36288.0,0.0,203.06,0.0,9.28,0.0,600.0,0.26775908377872915
1980-12-28,36288.0,0.0,198.83,0.0,9.52,0.5,640.0,0.25200854943880385
1980-12-29,36288.0,2.0,212.33,0.0,13.23,3.5,800.0,0.25200854943880385
1980-12-30,36288.0,0.0,242.42,0.0,14.5,3.21,776.6,0.23625801509887862
1980-12-31,36288.0,1.0,227.37,0.0,13.86,3.35,788.3,0.23625801509887862
1981-01-01,36288.0,0.0,315.4,0.0,17.82,-0.5,600.0,0.22050748075895338
1981-01-02,36288.0,0.0,324.51,0.0,18.99,-0.5,600.0,0.20475694641902814
1981-01-03,36288.0,0.0,333.36,0.0,16.09,-4.0,440.0,0.20475694641902814
1981-01-04,36288.72,0.0,319.82,0.0,17.5,-1.0,560.0,0.18900641207910288
1981-01-05,36525.3,0.0,323.85,0.0,16.59,-2.17,520.0,0.17325587773917767
1981-01-06,36633.58,0.0,290.4,0.0,11.92,-3.28,480.0,0.17325587773917767
1981-01-07,36633.58,13.31,183.98,0.0,15.78,3.41,792.49,0.18900641207910288
1981-01-08,36633.58,0.0,318.03,0.0,13.78,-3.82,454.64,0.23625801509887862
1981-01-09,36633.58,0.0,307.3,0.0,13.0,-3.5,480.0,0.23625801509887862
1981-01-10,36633.58,0.0,282.97,0.0,12.96,-1.5,559.94,0.22050748075895338
1981-01-11,36633.58,0.0,305.66,0.0,12.0,-4.06,440.0,0.22050748075895338
1981-01-12,36633.58,0.0,317.38,0.0,10.8,-6.0,400.0,0.20475694641902814
1981-01-13,36870.91,0.0,333.53,0.0,7.0,-11.0,280.0,0.18900641207910288
1981-01-14,36979.21,0.0,314.52,0.0,10.67,-5.67,400.0,0.18900641207910288
1981-01-15,36979.21,6.35,204.55,0.0,16.48,2.8,744.4,0.22050748075895338
1981-01-16,36979.21,0.0,325.73,0.0,18.52,0.66,640.0,0.23625801509887862
1981-01-17,36979.21,0.0,326.41,0.0,15.99,-1.5,560.0,0.22050748075895338
1981-01-18,36979.21,0.0,331.94,0.0,11.4,-6.0,400.0,0.20475694641902814
1981-01-19,37216.5,0.0,350.45,0.0,16.18,-3.32,480.0,0.20475694641902814
1981-01-20,37324.78,5.34,247.64,0.0,17.5,1.0,640.3,0.20475694641902814
1981-01-21,37324.78,7.45,148.53,0.0,13.4,4.5,840.21,0.2835096181186543
1981-01-22,37324.78,0.0,225.49,0.0,12.09,1.93,711.78,0.2992601524585796
1981-01-23,37324.78,0.0,253.86,0.0,12.06,0.5,640.0,0.2835096181186543
1981-01-24,37562.11,0.0,312.87,0.0,15.2,-0.19,600.0,0.2835096181186543
1981-01-25,37670.41,0.0,364.11,0.0,17.41,-2.49,520.0,0.26775908377872915
1981-01-26,37670.41,0.0,368.0,0.0,20.0,-0.5,600.0,0.23625801509887862
1981-01-27,37670.41,0.0,354.98,0.0,21.0,2.0,720.0,0.23625801509887862
1981-01-28,37670.41,8.43,213.48,0.0,20.5,6.92,993.51,0.23625801509887862
1981-01-29,38015.99,0.0,376.91,0.0,20.0,-0.75,580.0,0.22050748075895338
1981-01-30,38015.99,0.0,390.64,0.0,20.95,-1.5,560.0,0.22050748075895338
1981-01-31,38015.99,0.0,374.44,0.0,21.26,1.0,640.0,0.20475694641902814
1981-02-01,38015.99,0.0,310.29,0.0,19.49,5.0,880.0,0.18900641207910288
1981-02-02,38357.51,17.59,247.06,0.0,22.59,6.65,971.72,0.23625801509887862
1981-02-03,38361.6,0.0,359.32,0.0,13.5,-3.5,480.0,0.25200854943880385
1981-02-04,38361.6,0.0,345.67,0.0,10.51,-5.0,440.0,0.25200854943880385
1981-02-05,38361.6,0.0,345.6,0.0,13.0,-2.5,520.0,0.23625801509887862
1981-02-06,38707.2,10.27,214.7,0.0,13.46,1.5,680.0,0.25200854943880385
1981-02-07,38707.2,9.54,178.81,0.0,15.0,5.5,920.0,0.2992601524585796
1981-02-08,38707.2,7.95,168.57,0.0,19.53,10.42,1273.9,0.31501068679850486
1981-02-09,38707.2,0.0,390.15,0.0,19.0,0.5,640.0,0.31501068679850486
1981-02-10,39052.78,0.0,365.59,0.0,21.04,4.35,828.25,0.2835096181186543
1981-02-11,39052.78,78.58,225.58,0.0,24.36,11.48,1358.77,1.5908039683324493
1981-02-12,39052.78,0.0,435.64,0.0,18.03,-4.69,440.0,2.016068395510431
1981-02-13,39146.42,0.0,311.94,0.0,10.99,-1.13,560.0,2.2680769449492346
1981-02-14,39398.4,0.0,273.42,0.0,14.4,4.0,800.0,2.2050748075895337
1981-02-15,39398.4,0.0,229.63,0.0,18.09,9.5,1200.0,2.0475694641902815
1981-02-16,39398.4,0.0,275.1,0.0,21.38,10.86,1308.89,1.8743135864511038
1981-02-17,39744.0,0.0,256.76,0.0,24.0,14.22,1617.64,1.7168082430518512
1981-02-18,39744.0,20.2,162.91,0.0,24.5,16.51,1881.19,2.3153285479690107
1981-02-19,39744.0,9.11,218.5,0.0,24.0,13.27,1523.05,2.6460897691074408
1981-02-20,39981.31,0.0,344.43,0.0,24.34,11.0,1320.0,2.6460897691074408
1981-02-21,40089.6,0.0,440.41,0.0,25.11,4.44,835.27,2.3783306853287116
1981-02-22,40089.6,0.0,436.68,0.0,26.5,6.0,920.0,2.079070532870132
1981-02-23,40089.6,0.0,408.81,0.0,25.36,7.73,1058.75,1.8428125177712535
1981-02-24,40435.2,0.0,417.78,0.0,20.8,3.5,800.0,1.6065545026723747
1981-02-25,40435.2,0.0,457.32,0.0,23.0,2.0,720.0,1.4017975562533467
1981-02-26,40435.2,0.0,430.04,0.0,24.5,5.99,920.0,1.1970406098343185
1981-02-27,40780.81,0.0,447.97,0.0,26.5,6.0,920.0,1.039535266435066
1981-02-28,40780.81,0.0,447.96,0.0,27.5,7.01,1000.45,0.8977804573757387
1981-03-01,40780.81,0.0,408.69,0.0,26.25,9.5,1200.0,0.8032772513361873
1981-03-02,41126.4,0.0,319.44,0.0,25.04,13.5,1560.0,0.7245245796365613
1981-03-03,41126.4,0.0,451.09,0.0,23.99,5.0,880.08,0.6300213735970097
1981-03-04,41126.4,0.0,401.18,0.0,23.19,8.0,1080.0,0.5512687018973834
1981-03-05,41363.71,51.72,230.27,0.0,24.8,14.04,1603.58,0.9607825947354398
1981-03-06,41472.0,0.0,427.34,0.0,24.5,7.89,1071.51,1.165539541154468
1981-03-07,41472.0,0.0,392.99,0.0,21.5,7.5,1039.87,1.1025374037947668
1981-03-08,41472.0,0.0,394.05,0.0,20.08,6.24,938.95,1.0237847320951408
1981-03-09,41817.59,0.0,419.36,0.0,21.5,6.1,927.97,0.9292815260555892
1981-03-10,41817.59,0.0,462.57,0.0,22.5,4.0,800.0,0.8505288543559629
1981-03-11,41817.59,0.0,423.89,0.0,21.0,5.5,920.0,0.7560256483164115
1981-03-12,42163.19,0.0,475.35,0.0,21.46,2.5,720.0,0.6772729766167854
1981-03-13,42163.19,0.0,456.88,0.0,22.0,4.38,830.6,0.5985203049171592
1981-03-14,42163.19,0.0,455.97,0.0,22.5,5.15,891.92,0.5355181675574583
1981-03-15,42508.79,0.0,512.08,0.0,23.02,0.57,640.0,0.47251603019775723
1981-03-16,42508.79,4.05,300.76,0.0,23.5,9.0,1160.26,0.44101496151790676
1981-03-17,42508.79,0.0,509.97,0.0,22.0,0.0,600.0,0.393763358498131
1981-03-18,42854.4,1.34,380.31,0.0,22.5,6.5,960.0,0.3622622898182806
1981-03-19,42854.4,0.0,413.73,0.0,23.0,7.67,1053.58,0.3307612211384301
1981-03-20,42854.4,0.0,413.78,0.0,17.0,2.23,720.0,0.2992601524585796
1981-03-21,43199.99,0.0,470.95,0.0,19.95,1.5,680.0,0.26775908377872915
1981-03-22,43199.99,21.11,304.76,0.0,22.47,7.48,1038.05,0.31501068679850486
1981-03-23,43199.99,16.91,237.12,0.0,18.51,8.0,1079.66,0.45676549585783205
1981-03-24,43545.58,0.0,350.31,0.0,15.93,4.5,840.0,0.45676549585783205
1981-03-25,43545.58,0.0,449.19,0.0,20.18,3.99,800.0,0.42526442717798146
1981-03-26,43545.58,0.0,488.54,0.0,22.5,3.61,800.0,0.37801282415820575
1981-03-27,43891.2,0.0,463.87,0.0,24.95,7.49,1039.58,0.3307612211384301
1981-03-28,43891.2,0.0,485.01,0.0,26.5,7.5,1040.0,0.2992601524585796
1981-03-29,43891.2,0.0,409.04,0.0,27.5,12.83,1466.21,0.2835096181186543
1981-03-30,44236.8,32.55,239.04,0.0,26.03,15.5,1759.84,0.48826656453768247
1981-03-31,44236.8,19.05,255.29,0.0,25.07,13.96,1596.43,0.9765331290753649
1981-04-01,44236.8,18.19,225.69,0.0,26.57,16.81,1904.68,1.1497890068145427
1981-04-02,44582.38,0.0,395.1,0.0,27.0,13.76,1581.06,1.2127911441742438
1981-04-03,44582.38,0.0,519.29,0.0,28.0,7.45,1036.25,1.165539541154468
1981-04-04,44582.38,0.0,433.84,0.0,29.0,13.57,1565.79,1.0710363351149166
1981-04-05,44928.01,0.0,377.01,0.0,27.78,15.22,1737.27,0.9450320603955145
1981-04-06,44928.01,2.58,408.22,0.0,25.98,8.98,1158.75,0.8347783200160378
1981-04-07,44928.01,0.0,514.03,0.0,24.0,5.0,880.0,0.7245245796365613
1981-04-08,45036.29,0.0,441.65,0.0,25.0,10.0,1240.0,0.6300213735970097
1981-04-09,45273.6,0.0,443.33,0.0,27.14,11.89,1391.02,0.5512687018973834
1981-04-10,45273.6,0.0,467.37,0.0,28.5,11.82,1385.97,0.48826656453768247
1981-04-11,45273.6,0.0,456.82,0.0,29.08,12.93,1474.1,0.4095138928380563
1981-04-12,45619.2,0.0,458.52,0.0,29.01,12.94,1475.12,0.3622622898182806
1981-04-13,45619.2,0.0,466.2,0.0,30.17,13.5,1560.0,0.31501068679850486
1981-04-14,45619.2,0.0,475.12,0.0,31.96,14.56,1649.5,0.2835096181186543
1981-04-15,45964.79,0.0,461.93,0.0,32.0,15.28,1742.23,0.25200854943880385
1981-04-16,45964.79,0.0,446.33,0.0,30.38,15.04,1722.91,0.22050748075895338
1981-04-17,45964.79,0.0,462.17,0.0,27.5,12.0,1400.08,0.20475694641902814
1981-04-18,46310.39,0.0,461.04,0.0,29.22,13.5,1560.0,0.17325587773917767
1981-04-19,46310.39,0.0,442.89,0.0,30.59,15.5,1760.0,0.15750534339925243
1981-04-20,46310.39,0.0,466.74,0.0,30.71,14.5,1640.01,0.14175480905932716
1981-04-21,46418.67,9.45,290.61,0.0,29.44,17.0,1920.0,0.12915438158738696
1981-04-22,46655.99,0.0,408.06,0.0,27.5,14.56,1649.6,0.11340384724746176
1981-04-23,46655.99,0.0,418.35,0.0,28.5,15.02,1721.36,0.1039535266435066
1981-04-24,46655.99,0.0,328.8,0.0,28.5,18.4,2112.24,0.09922836634152903
1981-04-25,47001.59,0.0,473.6,0.0,27.5,12.0,1400.0,0.08820299230358135
1981-04-26,47001.59,0.0,462.81,0.0,27.81,12.87,1469.37,0.08032772513361873
1981-04-27,47001.59,0.0,510.54,0.0,29.76,11.91,1393.14,0.07402751139764863
1981-04-28,47253.57,0.0,510.17,0.0,30.6,12.5,1440.0,0.06772729766167854
1981-04-29,47347.2,0.0,487.23,0.0,31.0,14.01,1601.18,0.05985203049171592
1981-04-30,47347.2,0.0,442.06,0.0,30.77,15.99,1799.51,0.05355181675574582
1981-05-01,47347.2,0.0,402.52,0.0,31.57,18.22,2097.48,0.05040170988776078
1981-05-02,47692.81,0.0,471.1,0.0,31.58,15.17,1733.88,0.044101496151790674
1981-05-03,47692.81,0.0,550.41,0.0,28.0,7.5,1040.0,0.03780128241582058
1981-05-04,47692.81,0.0,521.15,0.0,29.26,10.5,1280.0,0.03465117554783553
1981-05-05,47692.81,0.0,497.28,0.0,30.13,12.5,1439.79,0.02992601524585796
1981-05-06,48038.39,2.82,384.66,0.0,29.5,15.95,1796.32,0.03150106867985048
1981-05-07,48038.39,23.65,187.07,0.0,25.82,18.5,2120.0,0.04725160301977572
1981-05-08,48038.39,0.0,392.1,0.0,25.24,13.5,1559.94,0.05355181675574582
1981-05-09,48042.48,0.0,396.54,0.0,25.0,13.21,1513.08,0.04882665645376825
1981-05-10,48384.0,0.0,444.75,0.0,28.0,14.0,1600.0,0.0456765495857832
1981-05-11,48384.0,0.0,399.07,0.0,28.0,15.89,1790.92,0.04252644271779815
1981-05-12,48384.0,0.0,550.46,0.0,27.0,7.5,1040.0,0.03780128241582058
1981-05-13,48384.0,0.0,532.23,0.0,27.8,9.44,1160.65,0.03150106867985048
1981-05-14,48729.59,0.0,502.61,0.0,30.11,13.0,1475.29,0.02992601524585796
1981-05-15,48729.59,0.0,470.83,0.0,30.0,14.53,1643.93,0.02835096181186544
1981-05-16,48729.59,0.0,546.44,0.0,29.81,10.0,1178.51,0.02520085494388039
1981-05-17,48729.59,0.0,525.39,0.0,30.72,12.04,1365.35,0.02362580150988786
1981-05-18,48837.87,0.0,506.25,0.0,33.0,14.81,1631.84,0.022050748075895337
1981-05-19,49075.2,0.0,405.2,0.0,31.5,18.39,2111.18,0.020475694641902815
1981-05-20,49075.2,0.0,376.83,0.0,30.09,18.35,2108.1,0.017325587773917767
1981-05-21,49075.2,0.0,469.59,0.0,29.03,13.78,1520.78,0.017325587773917767
1981-05-22,49075.2,0.0,556.44,0.0,28.78,8.5,1009.99,0.017325587773917767
1981-05-23,49183.49,0.0,539.89,0.0,30.71,11.0,1199.47,0.01575053433992524
1981-05-24,49420.8,0.0,479.32,0.0,31.0,14.5,1569.17,0.01575053433992524
1981-05-25,49420.8,0.0,479.75,0.0,32.0,15.23,1636.32,0.01496300762292898
1981-05-26,49420.8,0.0,405.81,0.0,31.5,18.03,2048.87,0.01496300762292898
1981-05-27,49420.8,14.51,251.63,0.0,29.0,18.56,2129.37,0.01496300762292898
1981-05-28,49420.8,0.0,379.72,0.0,30.99,18.85,2175.78,0.01496300762292898
1981-05-29,49529.09,0.0,436.14,0.0,31.82,17.36,1972.22,0.01417548090593272
1981-05-30,49766.39,0.0,446.02,0.0,33.78,18.5,2088.95,0.01417548090593272
1981-05-31,49766.39,0.0,433.05,0.0,34.17,19.31,2217.65,0.01417548090593272
1981-06-01,49766.39,0.0,470.66,0.0,33.5,17.13,1875.65,0.01417548090593272
1981-06-02,49766.39,0.0,405.49,0.0,33.5,20.04,2325.4,0.013387954188936456
1981-06-03,49766.39,0.0,399.24,0.0,33.02,20.04,2326.29,0.013387954188936456
1981-06-04,49766.39,0.0,406.85,0.0,34.5,21.28,2312.47,0.013387954188936456
1981-06-05,49766.39,10.8,303.47,0.0,34.44,21.0,2479.18,0.013387954188936456
1981-06-06,49874.68,9.96,273.49,0.0,34.0,22.09,2654.28,0.013387954188936456
1981-06-07,50111.29,1.41,313.02,0.0,33.5,22.5,2719.33,0.013387954188936456
1981-06-08,50112.01,8.42,236.43,0.0,32.5,22.85,2776.08,0.01417548090593272
1981-06-09,50112.01,0.0,328.04,0.0,33.0,22.65,2743.4,0.01417548090593272
1981-06-10,50112.01,5.52,237.12,0.0,33.35,23.37,2858.74,0.01575053433992524
1981-06-11,50112.01,0.0,320.36,0.0,33.5,23.5,2880.0,0.017325587773917767
1981-06-12,50112.01,17.43,288.77,0.0,33.56,21.5,2560.0,0.01417548090593272
1981-06-13,50112.01,8.73,282.83,0.0,33.5,21.83,2613.19,0.013387954188936456
1981-06-14,50112.01,0.0,412.18,0.0,35.15,21.89,2620.4,0.01417548090593272
1981-06-15,50112.01,0.0,437.52,0.0,36.5,22.0,2597.81,0.013387954188936456
1981-06-16,50112.01,0.0,455.92,0.0,37.5,22.0,2556.13,0.013387954188936456
1981-06-17,50112.01,0.0,443.02,0.0,38.0,23.0,2731.11,0.012757932815339447
1981-06-18,50112.01,0.0,456.53,0.0,37.5,22.0,2547.4,0.012757932815339447
1981-06-19,50112.01,17.19,331.88,0.0,36.5,21.72,2594.93,0.012757932815339447
1981-06-20,50112.01,5.01,342.4,0.0,35.0,20.0,2320.0,0.011970406098343184
1981-06-21,50112.01,0.0,448.42,0.0,35.53,21.0,2426.84,0.011970406098343184
1981-06-22,50112.01,13.85,341.62,0.0,35.14,20.44,2390.59,0.011970406098343184
1981-06-23,50112.01,0.0,397.53,0.0,34.74,22.59,2731.85,0.0456765495857832
1981-06-24,50112.01,24.05,336.06,0.0,34.51,20.5,2400.0,0.0771776182656337
1981-06-25,50112.01,0.0,419.2,0.0,34.3,21.5,2559.65,0.06142708392570845
1981-06-26,50112.01,11.29,331.16,0.0,34.79,20.9,2463.58,0.07402751139764863
1981-06-27,50112.01,12.52,336.52,0.0,34.0,19.96,2316.68,0.07875267169962621
1981-06-28,50112.01,4.68,301.59,0.0,33.5,21.48,2557.56,0.07402751139764863
1981-06-29,50112.01,0.0,500.82,0.0,32.54,16.5,1837.27,0.06142708392570845
1981-06-30,50112.01,0.0,499.31,0.0,32.02,16.25,1766.14,0.04882665645376825
1981-07-01,50112.01,0.0,493.22,0.0,32.0,16.67,1757.95,0.03937633584981311
1981-07-02,50112.01,0.0,413.77,0.0,31.49,19.49,2234.97,0.03780128241582058
1981-07-03,50112.01,0.0,384.89,0.0,30.29,19.5,2275.46,0.03622622898182805
1981-07-04,50112.01,4.01,302.8,0.0,30.49,19.05,2207.33,0.03307612211384301
1981-07-05,50112.01,4.5,289.3,0.0,31.4,20.5,2399.45,0.03465117554783553
1981-07-06,50018.34,0.0,420.0,0.0,33.5,21.0,2445.55,0.02992601524585796
1981-07-07,49770.48,0.0,460.65,0.0,35.43,20.8,2330.01,0.02362580150988786
1981-07-08,49766.39,0.0,447.34,0.0,36.5,22.01,2525.64,0.020475694641902815
1981-07-09,49766.39,28.27,343.94,0.0,36.24,21.0,2480.0,0.04882665645376825
1981-07-10,49766.39,0.0,392.86,0.0,34.51,22.38,2700.38,0.05355181675574582
1981-07-11,49766.39,0.0,423.56,0.0,35.0,21.5,2560.0,0.04252644271779815
1981-07-12,49766.39,0.0,392.72,0.0,35.23,22.87,2778.48,0.03465117554783553
1981-07-13,49766.39,4.48,322.61,0.0,36.17,22.0,2640.0,0.02677590837787291
1981-07-14,49765.66,6.73,375.56,0.0,36.17,22.99,2798.06,0.022050748075895337
1981-07-15,49420.8,0.0,398.42,0.0,37.05,24.0,3000.0,0.017325587773917767
1981-07-16,49420.8,0.0,357.56,0.0,37.17,25.68,3308.06,0.01496300762292898
1981-07-17,49420.8,0.0,364.23,0.0,37.19,25.5,3280.0,0.012757932815339447
1981-07-18,49420.8,18.56,316.18,0.0,36.74,23.0,2800.0,0.01890064120791029
1981-07-19,49420.8,22.38,308.07,0.0,34.06,21.5,2560.0,0.03307612211384301
1981-07-20,49420.08,10.98,261.32,0.0,32.5,22.5,2720.0,0.03937633584981311
1981-07-21,49075.2,14.66,219.59,0.0,31.0,23.0,2800.0,0.05355181675574582
1981-07-22,49075.2,0.0,285.1,0.0,31.0,23.31,2850.35,0.05670192362373088
1981-07-23,49075.2,0.0,383.77,0.0,33.2,22.22,2675.75,0.055126870189738345
1981-07-24,49075.2,0.0,395.91,0.0,34.02,22.5,2720.0,0.058276977057723396
1981-07-25,49075.2,0.0,419.65,0.0,34.52,22.0,2640.0,0.11025374037947669
1981-07-26,48729.59,0.0,440.76,0.0,35.0,21.5,2560.0,0.08190277856761126
1981-07-27,48729.59,0.0,429.03,0.0,35.0,22.0,2640.0,0.058276977057723396
1981-07-28,48729.59,0.0,448.01,0.0,35.5,21.5,2560.0,0.0456765495857832
1981-07-29,48729.59,0.0,434.51,0.0,36.0,22.5,2720.0,0.03622622898182805
1981-07-30,48635.93,0.73,415.53,0.0,35.08,22.06,2648.98,0.02992601524585796
1981-07-31,48384.0,11.72,279.92,0.0,31.0,21.0,2480.0,0.10237847320951407
1981-08-01,48384.0,15.84,249.77,0.0,30.55,21.86,2617.99,0.17325587773917767
1981-08-02,48384.0,4.05,287.52,0.0,31.85,21.5,2560.0,0.2835096181186543
1981-08-03,48383.28,20.45,334.39,0.0,32.96,20.0,2320.0,0.25200854943880385
1981-08-04,48038.39,17.03,296.54,0.0,32.5,21.5,2559.99,0.22050748075895338
1981-08-05,48038.39,10.2,317.72,0.0,32.5,20.5,2400.08,0.20475694641902814
1981-08-06,48038.39,0.0,430.03,0.0,33.35,20.94,2469.9,0.15750534339925243
1981-08-07,48037.67,0.0,407.79,0.0,33.5,21.94,2630.82,0.13230448845537204
1981-08-08,47692.81,2.27,339.53,0.0,33.0,22.5,2720.0,0.10552858007749913
1981-08-09,47692.81,10.39,280.03,0.0,33.0,22.85,2775.34,0.0976533129075365
1981-08-10,47692.81,6.0,312.81,0.0,33.73,21.95,2632.04,0.08977804573757388
1981-08-11,47455.47,0.0,458.25,0.0,34.96,21.07,2491.59,0.08662793886958883
1981-08-12,47347.2,23.67,330.1,0.0,33.53,20.83,2453.56,0.07087740452966358
1981-08-13,47347.2,0.0,416.63,0.0,32.5,21.0,2480.0,0.058276977057723396
1981-08-14,47347.2,15.23,335.85,0.0,33.5,20.5,2400.0,0.04882665645376825
1981-08-15,47001.59,0.0,428.35,0.0,32.5,20.5,2400.0,0.04252644271779815
1981-08-16,47001.59,0.0,464.02,0.0,33.5,19.66,2292.71,0.03622622898182805
1981-08-17,47001.59,0.0,470.31,0.0,34.5,20.0,2320.32,0.02992601524585796
1981-08-18,47000.86,0.0,415.95,0.0,34.0,22.0,2640.0,0.022050748075895337
1981-08-19,46655.99,0.0,395.62,0.0,32.5,21.54,2566.16,0.020475694641902815
1981-08-20,46655.99,12.39,278.02,0.0,31.5,21.5,2560.79,0.04725160301977572
1981-08-21,46655.99,11.74,151.06,0.0,26.07,21.24,2518.44,0.07560256483164116
1981-08-22,46310.39,4.61,195.12,0.0,27.5,21.18,2509.6,0.05985203049171592
1981-08-23,46310.39,25.0,213.63,0.0,28.5,21.52,2563.6,0.05670192362373088
1981-08-24,46310.39,0.0,412.19,0.0,30.38,19.39,2262.63,0.06142708392570845
1981-08-25,45964.79,0.0,436.46,0.0,30.78,18.8,2168.42,0.05355181675574582
1981-08-26,45964.79,0.0,456.18,0.0,31.5,18.5,2120.0,0.04252644271779815
1981-08-27,45964.79,0.0,395.76,0.0,31.0,20.5,2400.0,0.03622622898182805
1981-08-28,45964.07,10.25,229.74,0.0,30.1,22.5,2720.0,0.04095138928380563
1981-08-29,45619.2,12.39,257.34,0.0,30.97,22.29,2686.52,0.04252644271779815
1981-08-30,45619.2,25.45,294.52,0.0,32.0,21.54,2567.02,0.25200854943880385
